datetime_key, date_key, hour_key, season_key, weather_key, holiday_flag, workingday_flag, temperature, feeling_temp, humidity, windspeed, casual, registered, total_count
  2011081800, 20110818,        0,          3,           1,            0,               1,        0.68,       0.6364,     0.65,    0.1343,     18,         38,          56
  2011081801, 20110818,        1,          3,           2,            0,               1,        0.66,       0.6212,     0.65,    0.1642,     13,         11,          24
  2011081802, 20110818,        2,          3,           1,            0,               1,        0.66,       0.6212,     0.65,    0.2239,      2,          4,           6
  2011081803, 20110818,        3,          3,           1,            0,               1,        0.66,       0.6212,     0.69,    0.2836,      0,          6,           6
  2011081804, 20110818,        4,          3,           1,            0,               1,        0.64,       0.6061,     0.73,    0.2239,      0,          9,           9
  2011081805, 20110818,        5,          3,           1,            0,               1,        0.64,       0.5909,     0.78,    0.2836,      0,         27,          27
  2011081806, 20110818,        6,          3,           2,            0,               1,        0.64,       0.5909,     0.78,    0.2537,      6,         97,         103
  2011081807, 20110818,        7,          3,           1,            0,               1,        0.64,       0.5909,     0.78,    0.2985,     19,        289,         308
  2011081808, 20110818,        8,          3,           1,            0,               1,        0.66,       0.6212,     0.74,    0.2836,     27,        393,         420
  2011081809, 20110818,        9,          3,           1,            0,               1,        0.72,       0.6818,     0.66,    0.2537,     42,        186,         228
  2011081810, 20110818,       10,          3,           1,            0,               1,        0.74,       0.697 ,     0.66,    0.2537,     37,         92,         129
  2011081811, 20110818,       11,          3,           1,            0,               1,        0.76,       0.7121,     0.58,    0.2537,     44,         97,         141
  2011081812, 20110818,       12,          3,           1,            0,               1,        0.8 ,       0.7424,     0.52,    0.2836,     34,        139,         173
  2011081813, 20110818,       13,          3,           1,            0,               1,        0.8 ,       0.7424,     0.52,    0.3582,     33,        154,         187
  2011081814, 20110818,       14,          3,           1,            0,               1,        0.82,       0.7576,     0.46,    0.3284,     67,        115,         182
  2011081815, 20110818,       15,          3,           1,            0,               1,        0.8 ,       0.7273,     0.46,    0.3582,     56,        118,         174
  2011081816, 20110818,       16,          3,           1,            0,               1,        0.8 ,       0.7273,     0.46,    0.3582,     49,        196,         245
  2011081817, 20110818,       17,          3,           3,            0,               1,        0.8 ,       0.7273,     0.46,    0.2985,     44,        365,         409
  2011081818, 20110818,       18,          3,           3,            0,               1,        0.76,       0.697 ,     0.55,    0.2537,     48,        226,         274
  2011081819, 20110818,       19,          3,           1,            0,               1,        0.66,       0.6061,     0.83,    0.1045,     26,        115,         141
  2011081820, 20110818,       20,          3,           1,            0,               1,        0.66,       0.6061,     0.83,    0.1045,     24,        141,         165
  2011081821, 20110818,       21,          3,           2,            0,               1,        0.68,       0.6364,     0.79,    0.0   ,     12,        137,         149
  2011081822, 20110818,       22,          3,           2,            0,               1,        0.7 ,       0.6667,     0.74,    0.1045,     18,        117,         135
  2011081823, 20110818,       23,          3,           2,            0,               1,        0.7 ,       0.6667,     0.74,    0.1343,     20,         94,         114
  2011081900, 20110819,        0,          3,           3,            0,               1,        0.68,       0.6364,     0.69,    0.194 ,      9,         53,          62
